code,isMalicious
"static void  G1  (  )    {  if   ( Ftc  (   (  int  ) 'A' ,  stdout )   ==  EOF )   {  print Line   (  "" Ftc failed! ""  )  ;  }   } ",Benign Code
"static void  G1  (  )    {  if   ( 0 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {  if   ( Ftc  (   (  int  ) 'A' ,  stdout )   ==  EOF )   {  print Line   (  "" Ftc failed! ""  )  ;  }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( 1 )   {  if   ( Ftc  (   (  int  ) 'A' ,  stdout )   ==  EOF )   {  print Line   (  "" Ftc failed! ""  )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( 5!= 5 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {  if   ( Ftc  (   (  int  ) 'A' ,  stdout )   ==  EOF )   {  print Line   (  "" Ftc failed! ""  )  ;  }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( 5 == 5 )   {  if   ( Ftc  (   (  int  ) 'A' ,  stdout )   ==  EOF )   {  print Line   (  "" Ftc failed! ""  )  ;  }   }   } ",Benign Code
"static void   G1  (  )    {  if   ( stATIC_CONST_FALSE )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {  if   ( Ftc  (   (  int  ) 'A' ,  stdout )   ==  EOF )   {  print Line   (  "" Ftc failed! ""  )  ;  }   }   } ",Benign Code
"static void   G2  (  )    {  if   ( stATIC_CONST_TRUE )   {  if   ( Ftc  (   (  int  ) 'A' ,  stdout )   ==  EOF )   {  print Line   (  "" Ftc failed! ""  )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  goto sink ; sink: if   ( Ftc  (   (  int  ) 'A' ,  stdout )   ==  EOF )   {  print Line   (  "" Ftc failed! ""  )  ;  }   } ",Benign Code
"static void  G1  (  )    {  if   ( Fts  (  "" string ""  ,  stdout )   ==  EOF )   {  print Line   (  "" Fts failed! ""  )  ;  }   } ",Benign Code
"static void  G1  (  )    {  if   ( gloBAL_CONST_FIVE!= 5 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {  if   ( Fts  (  "" string ""  ,  stdout )   ==  EOF )   {  print Line   (  "" Fts failed! ""  )  ;  }   }   }  ",Benign Code
"static void  G2  (  )    {  if   ( gloBAL_CONST_FIVE == 5 )   {  if   ( Fts  (  "" string ""  ,  stdout )   ==  EOF )   {  print Line   (  "" Fts failed! ""  )  ;  }   }   } ",Benign Code
"static void  G1  (  )    {  if   ( 0 )   {  print Line   (  "" 0 ,  fixed string ""  )  ;  }  else  {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; if    ( fread   (   ( char * )  data ,  sizeof   ( char )  ,    ( size_t )    ( 100-1 )  ,  stdin )  !=  100-1 )   {  print Line   (  "" fread failed! ""  )  ;  }   }   }   } ",Benign Code
"static void  G2  (  )    {  if   ( 1 )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; if    ( fread   (   ( char * )  data ,  sizeof   ( char )  ,    ( size_t )    ( 100-1 )  ,  stdin )  !=  100-1 )   {  print Line   (  "" fread failed! ""  )  ;  }   }   }  ",Benign Code
"static void  G1  (  )    {   int  k ; for  ( k  =  0 ; k < 1 ; k++ )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; if    ( fread   (   ( char * )  data ,  sizeof   ( char )  ,    ( size_t )    ( 100-1 )  ,  stdin )  !=  100-1 )   {  print Line   (  "" fread failed! ""  )  ;  }   }   }   }  ",Benign Code
"static void  G1  (  )    {  goto sink ; sink:  {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; if    ( fread   (   ( char * )  data ,  sizeof   ( char )  ,    ( size_t )    ( 100-1 )  ,  stdin )  !=  100-1 )   {  print Line   (  "" fread failed! ""  )  ;  }   }   }  ",Benign Code
"static void  G1  (  )    {  while  ( 1 )   {   {  char dataBuffer  [ 100 ]    =   ""  ""  ; char * data  =  dataBuffer ; if    ( fread   (   ( char * )  data ,  sizeof   ( char )  ,    ( size_t )    ( 100-1 )  ,  stdin )  !=  100-1 )   {  print Line   (  "" fread failed! ""  )  ;  }   }  break ;  }  ",Benign Code
static void  GG2B  (  )    {  float data ; data  =  0.0F ; data  =  2.0F ;  {   int  result  =    (  int  )   ( 100.0 / data )  ; print  int Line  ( result )  ;  }   } ,Benign Code
"static void  GB2G  (  )    {  float data ; data  =  0.0F ;  {  #ifdef _WIN32 WSADATA wsaData ;  int  wsaDataInit  =  0 ; #endif  int  recvResult ; struct sockaddr_in service ; SOCKET connectSocket  =  INVALID_SOCKET ; char inputBuffer  [ CHAR_ARRAY_SIZE ]   ; do  {  #ifdef _WIN32 if   ( WSAStartup  ( MAKEWORD  ( 2 , 2 )  ,  &wsaData )  !=  NO_ERROR )   {  break ;  }  wsaDataInit  =  1 ; #endif connectSocket  =  socket  ( AF_INET ,  SOCK_STREAM ,  IPPROTO_TCP )  ; if   ( connectSocket  ==  INVALID_SOCKET )   {  break ;  }  memset  ( &service ,  0 ,  sizeof  ( service )  )  ; service.sin_family  =  AF_INET ; service.sin_addr.s_addr  =  inet_addr  ( IP_ADDRESS )  ; service.sin_port  =  htons  ( TCP_PORT )  ; if   ( connect  ( connectSocket ,    ( struct sockaddr* ) &service ,  sizeof  ( service )  )   ==  SOCKET_ERROR )   {  break ;  }  recvResult  =  recv  ( connectSocket ,  inputBuffer ,  CHAR_ARRAY_SIZE - 1 ,  0 )  ; if   ( recvResult  ==  SOCKET_ERROR || recvResult  ==  0 )   {  break ;  }  inputBuffer  [ recvResult ]    =  '\0' ; data  =    ( float ) atof  ( inputBuffer )  ;  }  while   ( 0 )  ; if   ( connectSocket !=  INVALID_SOCKET )   {  CLOSE_SOCKET  ( connectSocket )  ;  }  #ifdef _WIN32 if   ( wsaDataInit )   {  WSACleanup  (  )   ;  }  #endif  }  if   ( fabs  ( data )  > 0.000001 )   {   int  result  =    (  int  )   ( 100.0 / data )  ; print  int Line  ( result )  ;  }  else  {  print Line  (  "" This would result in a divide by zero ""  )  ;  }   } ",Benign Code
"namespace CWE369_Divide_by_Zero__float_connect_socket_81  { void CWE369_Divide_by_Zero__float_connect_socket_81_GB2G::action  ( float data )  const  {  if   ( fabs  ( data )  > 0.000001 )   {   int  result  =    (  int  )   ( 100.0 / data )  ; print  int Line  ( result )  ;  }  else  {  print Line  (  "" This would result in a divide by zero ""  )  ;  }   }   } ",Benign Code
namespace CWE369_Divide_by_Zero__float_connect_socket_81  { void CWE369_Divide_by_Zero__float_connect_socket_81_GG2B::action  ( float data )  const  {   {   int  result  =    (  int  )   ( 100.0 / data )  ; print  int Line  ( result )  ;  }   }  ,Benign Code
"namespace CWE369_Divide_by_Zero__float_connect_socket_82  { void CWE369_Divide_by_Zero__float_connect_socket_82_GB2G::action  ( float data )   {  if   ( fabs  ( data )  > 0.000001 )   {   int  result  =    (  int  )   ( 100.0 / data )  ; print  int Line  ( result )  ;  }  else  {  print Line  (  "" This would result in a divide by zero ""  )  ;  }   }   } ",Benign Code
"namespace CWE369_Divide_by_Zero__float_connect_socket_83  {  CWE369_Divide_by_Zero__float_connect_socket_83_GB2G::CWE369_Divide_by_Zero__float_connect_socket_83_GB2G  ( float dataCopy )   {  data  =  dataCopy ;  {  #ifdef _WIN32 WSADATA wsaData ;  int  wsaDataInit  =  0 ; #endif  int  recvResult ; struct sockaddr_in service ; SOCKET connectSocket  =  INVALID_SOCKET ; char inputBuffer  [ CHAR_ARRAY_SIZE ]   ; do  {  #ifdef _WIN32 if   ( WSAStartup  ( MAKEWORD  ( 2 , 2 )  ,  &wsaData )  !=  NO_ERROR )   {  break ;  }  wsaDataInit  =  1 ; #endif connectSocket  =  socket  ( AF_INET ,  SOCK_STREAM ,  IPPROTO_TCP )  ; if   ( connectSocket  ==  INVALID_SOCKET )   {  break ;  }  memset  ( &service ,  0 ,  sizeof  ( service )  )  ; service.sin_family  =  AF_INET ; service.sin_addr.s_addr  =  inet_addr  ( IP_ADDRESS )  ; service.sin_port  =  htons  ( TCP_PORT )  ; if   ( connect  ( connectSocket ,    ( struct sockaddr* ) &service ,  sizeof  ( service )  )   ==  SOCKET_ERROR )   {  break ;  }  recvResult  =  recv  ( connectSocket ,  inputBuffer ,  CHAR_ARRAY_SIZE - 1 ,  0 )  ; if   ( recvResult  ==  SOCKET_ERROR || recvResult  ==  0 )   {  break ;  }  inputBuffer  [ recvResult ]    =  '\0' ; data  =    ( float ) atof  ( inputBuffer )  ;  }  while   ( 0 )  ; if   ( connectSocket !=  INVALID_SOCKET )   {  CLOSE_SOCKET  ( connectSocket )  ;  }  #ifdef _WIN32 if   ( wsaDataInit )   {  WSACleanup  (  )   ;  }  #endif  }   } ",Benign Code
namespace CWE415_Double_Free__malloc_free_char_81  { void CWE415_Double_Free__malloc_free_char_81_GB2G::action  ( char * data )  const  {   }   } ,Benign Code
namespace CWE415_Double_Free__malloc_free_char_84  {  CWE415_Double_Free__malloc_free_char_84_GB2G::CWE415_Double_Free__malloc_free_char_84_GB2G  ( char * dataCopy )   {  data  =  dataCopy ; data  =    ( char * ) malloc  ( 100*sizeof  ( char )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  free  ( data )  ;  } ,Benign Code
static void  GG2B  (  )    {   int  * data ; data  =  NULL ; data  =    (  int  * ) malloc  ( 100*sizeof  (  int  )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  free  ( data )  ;  } ,Benign Code
static void   GB2G  (  )    {   int  * data ; data  =  NULL ; data  =    (  int  * ) malloc  ( 100*sizeof  (  int  )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  free  ( data )  ;  } ,Benign Code
namespace   int _82  { void   int _82_GB2G::action  (  int  * data )   {   }   } ,Benign Code
namespace   int 64_t_81  { void   int 64_t_81_GB2G::action  (  int 64_t * data )  const  {   }   } ,Benign Code
"namespace  char_calloc_84  {   char_calloc_84_GG2B:: char_calloc_84_GG2B  ( char * dataCopy )   {  data  =  dataCopy ; data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }   char_calloc_84_GG2B::~ char_calloc_84_GG2B  (  )    {  ;  }   } ",Benign Code
"namespace  char_calloc_84  {   char_calloc_84_GB2G:: char_calloc_84_GB2G  (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }   char_calloc_84_GB2G::~ char_calloc_84_GB2G  (  )    {  free  ( data )  ;  }   } ",Benign Code
"namespace  char_calloc_83  {   char_calloc_83_GG2B:: char_calloc_83_GG2B  ( char * dataCopy )   {  data  =  dataCopy ; data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }   char_calloc_83_GG2B::~ char_calloc_83_GG2B  (  )    {  ;  }   } ",Benign Code
"namespace  char_calloc_83  {   char_calloc_83_GB2G:: char_calloc_83_GB2G  (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }   char_calloc_83_GB2G::~ char_calloc_83_GB2G  (  )    {  free  ( data )  ;  }   } ",Benign Code
namespace  char_calloc_82  { void  char_calloc_82_GG2B::action  ( char * data_Value )   {  ;  }   } ,Benign Code
namespace  char_calloc_82  { void  char_calloc_82_GB2G::action  ( char * data_valuex )   {  free  ( data )  ;  }   } ,Benign Code
namespace  char_calloc_81  { void  char_calloc_81_GG2B::action  ( char * data_valuex )  const  {  ;  }   } ,Benign Code
namespace  char_calloc_81  { void  char_calloc_81_GB2G::action  ( char * data_valuex )  const  {  free  ( data_valuex )  ;  }   } ,Benign Code
"static  int  GB2G1Static  =  0 ; static  int  GB2G2Static  =  0 ; static  int  GG2BStatic  =  0 ;static void   GB2G1Sink  (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; GB2G1Static  =  0 ; GB2G1Sink  ( data )  ;  } ",Benign Code
"static void   GB2G2Sink  (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; GB2G2Static  =  1 ; GB2G2Sink  ( data )  ;  } ",Benign Code
"static void  GG2BSink  ( char * data )   {  if   ( GG2BStatic )   {   }   } static void   GG2B  (  )    {  char * data ; data  =  NULL ; data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; GG2BStatic  =  1 ; /* true */ GG2BSink  ( data )  ;  } ",Benign Code
"static void  GB2G  (  )    {  char * data ; data  =  NULL ; goto source ; source: data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; goto sink ; sink: free  ( data )  ;  } ",Benign Code
"static void  GG2B  (  )    {  char * data_valuez ; data_valuez  =  NULL ; goto source ; source: data_valuez  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valuez ,   "" A String ""  )  ; print Line  ( data_valuez )  ; goto sink ; sink:  } ",Benign Code
"static void  GB2G  (  )    {   int  i , k ; char * data ; data  =  NULL ; for  ( i  =  0 ; i < 1 ; i++ )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  for  ( k  =  0 ; k < 1 ; k++ )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B  (  )    {   int  h , j ; char * data ; data  =  NULL ; for  ( h  =  0 ; h < 1 ; h++ )   {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  for  ( j  =  0 ; j < 1 ; j++ )   {   }   } ",Benign Code
"static void  GB2G  (  )    {  char * data ; data  =  NULL ; while  ( 1 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; break ;  }  while  ( 1 )   {  free  ( data )  ; break ;  }   } ",Benign Code
"static void  GG2B  (  )    {  char * data_valuez ; data_valuez  =  NULL ; while  ( 1 )   {  data_valuez  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valuez ,   "" A String ""  )  ; print Line  ( data_valuez )  ; break ;  }  while  ( 1 )   {  ; break ;  }   } ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsTrue  (  )   )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsFalse  (  )   )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsTrue  (  )   )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsTrue  (  )   )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsFalse  (  )   )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsTrue  (  )   )   {  ;  }   } ",Benign Code
"static void  GG2B2  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsTrue  (  )   )   {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsTrue  (  )   )   {  ;  }   } ",Benign Code
"static void  GB2G  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsTrueOrFalse  (  )   )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  else  {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsTrueOrFalse  (  )   )   {  free  ( data )  ;  }  else  {  free  ( data )  ;  }   }  ",Benign Code
"static void  GG2B  (  )    {  char * data ; data  =  NULL ; if   ( globalReturnsTrueOrFalse  (  )   )   {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalReturnsTrueOrFalse  (  )   )   {  ;  }  else  {  ;  }   } ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( GLOBAL_CONST_FIVE == 5 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( GLOBAL_CONST_FIVE!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( GLOBAL_CONST_FIVE == 5 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( GLOBAL_CONST_FIVE == 5 )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( GLOBAL_CONST_FIVE!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( GLOBAL_CONST_FIVE == 5 )   {  ;  }   } ",Benign Code
"static void  GG2B2  (  )    {  char * data ; data  =  NULL ; if   ( GLOBAL_CONST_FIVE == 5 )   {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( GLOBAL_CONST_FIVE == 5 )   {   }  ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( globalFive == 5 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalFive!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( globalFive == 5 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalFive == 5 )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( globalFive!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalFive == 5 )   {   }   } ",Benign Code
"static void  GG2B2  (  )    {  char * data_valuez ; data_valuez  =  NULL ; if   ( globalFive == 5 )   {  data_valuez  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valuez ,   "" A String ""  )  ; print Line  ( data_valuez )  ;  }  if   ( globalFive == 5 )   {   }   } ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; switch  ( 6 )   {  case 6: data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }  switch  ( 8 )   {  case 7: print Line  (  "" 0 ,  fixed string ""  )  ; break ; default: free  ( data )  ; break ;  }   } ",Benign Code
"static void   GB2G2  (  )    {  char * data ; data  =  NULL ; switch  ( 6 )   {  case 6: data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }  switch  ( 7 )   {  case 7: free  ( data )  ; break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }   }  ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; switch  ( 5 )   {  case 6: print Line  (  "" 0 ,  fixed string ""  )  ; break ; default: data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; break ;  }  switch  ( 7 )   {  case 7: break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }   }  ",Benign Code
"static void  GG2B2  (  )    {  char * data ; data  =  NULL ; switch  ( 6 )   {  case 6: data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ; break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }  switch  ( 7 )   {  case 7: break ; default: print Line  (  "" 0 ,  fixed string ""  )  ; break ;  }   }  ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( globalTrue )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalFalse )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( globalTrue )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalTrue )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( globalFalse )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( globalTrue )   {   ;  }   } ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( GLOBAL_CONST_TRUE )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( GLOBAL_CONST_FALSE )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   }  ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( GLOBAL_CONST_TRUE )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( GLOBAL_CONST_TRUE )   {  free  ( data )  ;  }   }  ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( GLOBAL_CONST_FALSE )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( GLOBAL_CONST_TRUE )   {   }   }  ",Benign Code
"static void  GG2B2  (  )    {  char * data_valueb ; data_valueb  =  NULL ; if   ( GLOBAL_CONST_TRUE )   {  data_valueb  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data_valueb ,   "" A String ""  )  ; print Line  ( data_valueb )  ;  }  if   ( GLOBAL_CONST_TRUE )   {   }   } ",Benign Code
"static void   GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( staticReturnsTrue  (  )   )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( staticReturnsFalse  (  )   )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   }  ",Benign Code
"static void  GB2G2  (  )    {  char * data ; data  =  NULL ; if   ( staticReturnsTrue  (  )   )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( staticReturnsTrue  (  )   )   {  free  ( data )  ;  }   } ",Benign Code
"static void  GG2B1  (  )    {  char * data ; data  =  NULL ; if   ( staticReturnsFalse  (  )   )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( staticReturnsTrue  (  )   )   {   }   }  ",Benign Code
"static void  GG2B2  (  )    {  char * data ; data  =  NULL ; if   ( staticReturnsTrue  (  )   )   {  data  =    ( char * ) ALLOCA  ( 100*sizeof  ( char )  )  ; strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( staticReturnsTrue  (  )   )   {   }   } ",Benign Code
"static void  GB2G1  (  )    {  char * data ; data  =  NULL ; if   ( staticFive == 5 )   {  data  =    (  int 64_t * )  calloc   ( 100 ,  sizeof  (  int 64_t )  )  ; if   ( data  ==  NULL )   { exit  ( -1 )  ; }  strcpy  ( data ,   "" A String ""  )  ; print Line  ( data )  ;  }  if   ( staticFive!= 5 )   {  print Line  (  "" 0 ,  fixed string ""  )  ;  }  else  {  free  ( data )  ;  }   } ",Benign Code
